Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Fowler, C.A., Shankweiler, D., Studdert-Kennedy, M.","Perception of the speech code revisited: Speech is alphabetic after all",2016,"Psychological Review","123","2",,"125","150",,8,10.1037/rev0000013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939856658&doi=10.1037%2frev0000013&partnerID=40&md5=b2f5e748e01fe4f609da1c0473d921ff",Article,,Scopus,2-s2.0-84939856658
"Risen, J.L.","Believing what we do not believe: Acquiescence to superstitious beliefs and other powerful intuitions",2016,"Psychological Review","123","2",,"182","207",,13,10.1037/rev0000017,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946430075&doi=10.1037%2frev0000017&partnerID=40&md5=5cab55945c3e5ddb676a42cb78b05b35",Article,,Scopus,2-s2.0-84946430075
"Verdonck, S., Tuerlinckx, F.","Factoring out nondecision time in choice reaction time data: Theory and implications",2016,"Psychological Review","123","2",,"208","218",,3,10.1037/rev0000016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942346063&doi=10.1037%2frev0000016&partnerID=40&md5=fe9faa7560872c15d49fc742b22f48a2",Note,,Scopus,2-s2.0-84942346063
"Michael, J., Christensen, W.","Flexible goal attribution in early mindreading",2016,"Psychological Review","123","2",,"219","227",,4,10.1037/rev0000016,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964318284&doi=10.1037%2frev0000016&partnerID=40&md5=e0bcf951051357dfb7a6ea3cafb95476",Note,,Scopus,2-s2.0-84964318284
"Crupi, V., Tentori, K.","Noisy probability judgment, the conjunction fallacy, and rationality: Comment on Costello and Watts (2014)",2016,"Psychological Review","123","1",,"97","102",,3,10.1037/a0039539,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952837809&doi=10.1037%2fa0039539&partnerID=40&md5=a64dca27a0b22f8bd9d1b40f76b69497",Note,,Scopus,2-s2.0-84952837809
"Holyoak, K.J.","Editorial",2016,"Psychological Review","123","1",,"1","",,,10.1037/rev0000012,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952776827&doi=10.1037%2frev0000012&partnerID=40&md5=04bba46b0fc5fd47e93f85a7753fd1e1",Editorial,,Scopus,2-s2.0-84952776827
"Dalege, J., Borsboom, D., Van Harreveld, F., Van den Berg, H., Conner, M., Van der Maas, H.L.J.","Toward a formalized account of attitudes: The Causal Attitude Network (CAN) Model",2016,"Psychological Review","123","1",,"2","22",,21,10.1037/a0039802,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952861623&doi=10.1037%2fa0039802&partnerID=40&md5=74a3c61bed0566fba57fa60c3f42260a",Article,,Scopus,2-s2.0-84952861623
"Costello, F., Watts, P.","Probability theory plus noise: Replies to Crupi and Tentori (2016) and to Nilsson, Juslin, and Winman (2016)",2016,"Psychological Review","123","1",,"112","123",,4,10.1037/rev0000018,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952790774&doi=10.1037%2frev0000018&partnerID=40&md5=4009c6544af2f53b763766a813c8f78e",Note,,Scopus,2-s2.0-84952790774
"Harms, P.D., Wood, D., Spain, S.M.","Separating the why from the what: Reply to Jonas and Markon (2015)",2016,"Psychological Review","123","1",,"84","89",,6,10.1037/a0039860,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952802321&doi=10.1037%2fa0039860&partnerID=40&md5=f1923007d470275d2e0cd94087d6a4ba",Article,,Scopus,2-s2.0-84952802321
"Thomson, D.R., Besner, D., Smilek, D.","A critical examination of the evidence for sensitivity loss in modern vigilance tasks",2016,"Psychological Review","123","1",,"70","83",,8,10.1037/rev0000021,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952862163&doi=10.1037%2frev0000021&partnerID=40&md5=03d220cdbbe2b13a1a5bb39ec2ff2aa4",Article,,Scopus,2-s2.0-84952862163
"Nilsson, H., Juslin, P., Winman, A.","Heuristics can produce surprisingly rational probability estimates: Comment on Costello and Watts (2014)",2016,"Psychological Review","123","1",,"103","111",,5,10.1037/a0039249,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952792686&doi=10.1037%2fa0039249&partnerID=40&md5=3c1c9c2ef43a2d853febc4e016764461",Note,,Scopus,2-s2.0-84952792686
"Jonas, K.G., Markon, K.E.","A descriptivist approach to trait conceptualization and inference",2016,"Psychological Review","123","1",,"90","96",,4,10.1037/a0039542,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952865522&doi=10.1037%2fa0039542&partnerID=40&md5=d341b0134d753b356d0d28d28dfd2ba4",Note,,Scopus,2-s2.0-84952865522
"Karl Healey, M., Kahana, M.J.","A four-component model of age-related memory change",2016,"Psychological Review","123","1",,"23","69",,10,10.1037/rev0000015,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952864658&doi=10.1037%2frev0000015&partnerID=40&md5=7a466b502fa7851e61056d1d2c151ffd",Article,,Scopus,2-s2.0-84952864658
"Froyen, V., Feldman, J., Singh, M.","Bayesian hierarchical grouping: Perceptual grouping as mixture estimation",2015,"Psychological Review","122","4",,"575","597",,8,10.1037/a0039540,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943574516&doi=10.1037%2fa0039540&partnerID=40&md5=33ec4c98e88f1a8914521fa819409b31",Article,,Scopus,2-s2.0-84943574516
"Räsänen, O., Rasilo, H.","A joint model of word segmentation and meaning acquisition through cross-situational learning",2015,"Psychological Review","122","4",,"792","829",,10,10.1037/a0039702,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943567504&doi=10.1037%2fa0039702&partnerID=40&md5=21fec52a0c75c688a3ba537ef61e7085",Article,,Scopus,2-s2.0-84943567504
"Lucas, C.G., Kemp, C.","An improved probabilistic account of counterfactual reasoning",2015,"Psychological Review","122","4",,"700","734",,2,10.1037/a0039655,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943537839&doi=10.1037%2fa0039655&partnerID=40&md5=7e566a9edbaece40ce7f9f9112cc836b",Article,,Scopus,2-s2.0-84943537839
"Sternberg, S., Backus, B.T.","Sequential processes and the shapes of reaction time distributions",2015,"Psychological Review","122","4",,"830","837",,2,10.1037/a0039658,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943551603&doi=10.1037%2fa0039658&partnerID=40&md5=ff61a504270f30aeb24b5f5d65012072",Article,,Scopus,2-s2.0-84943551603
"Trueblood, J.S., Brown, S.D., Heathcote, A.","The fragile nature of contextual preference reversals: Reply to Tsetsos, Chater, and Usher (2015)",2015,"Psychological Review","122","4",,"848","853",,6,10.1037/a0039656,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943529744&doi=10.1037%2fa0039656&partnerID=40&md5=6f72bdac7538878001edbd8fc0cfa1a0",Letter,,Scopus,2-s2.0-84943529744
"Plonsky, O., Teodorescu, K., Erev, I.","Reliance on small samples, the wavy recency effect, and similarity-based learning",2015,"Psychological Review","122","4",,"621","647",,17,10.1037/a0039413,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943550150&doi=10.1037%2fa0039413&partnerID=40&md5=711b4f3ef95060f39cc2e2e5743f4fdd",Article,,Scopus,2-s2.0-84943550150
"Provost, A., Heathcote, A.","Titrating decision processes in the mental rotation task",2015,"Psychological Review","122","4",,"735","754",,7,10.1037/a0039706,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943571788&doi=10.1037%2fa0039706&partnerID=40&md5=1d17d011f8ba9e9ee8989b2337858a90",Article,,Scopus,2-s2.0-84943571788
"Veksler, V.D., Myers, C.W., Gluck, K.A.","Model flexibility analysis",2015,"Psychological Review","122","4",,"755","769",,6,10.1037/a0039657,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943529282&doi=10.1037%2fa0039657&partnerID=40&md5=785264e8a9fe26abc691e1e5025d0319",Article,,Scopus,2-s2.0-84943529282
"Fitzsimons, G.M., Finkel, E.J., vanDellen, M.R.","Transactive goal dynamics",2015,"Psychological Review","122","4",,"648","673",,52,10.1037/a0039654,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943542667&doi=10.1037%2fa0039654&partnerID=40&md5=e585bbc25b06370d168270d9931dbfb8",Article,,Scopus,2-s2.0-84943542667
"Lewandowsky, S., Oberauer, K.","Rehearsal in serial recall: An unworkable solution to the nonexistent problem of decay",2015,"Psychological Review","122","4",,"674","699",,15,10.1037/a0039684,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943548087&doi=10.1037%2fa0039684&partnerID=40&md5=74741a9487720996b25fc3a26b73e69c",Article,,Scopus,2-s2.0-84943548087
"Hamilton, R.K.B., Racer, K.H., Newman, J.P.","Impaired integration in psychopathy: A unified theory of psychopathic dysfunction",2015,"Psychological Review","122","4",,"770","791",,14,10.1037/a0039703,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943521865&doi=10.1037%2fa0039703&partnerID=40&md5=36c2c3812f1f46fca703ac7e96acd4c3",Article,,Scopus,2-s2.0-84943521865
"Tsetsos, K., Chater, N., Usher, M.","Examining the mechanisms underlying contextual preference reversal: Comment on Trueblood, Brown, and Heathcote (2014)",2015,"Psychological Review","122","4",,"838","847",,2,10.1037/a0038953,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943577422&doi=10.1037%2fa0038953&partnerID=40&md5=72ccca24528b551822e395ea2f181ff0",Article,,Scopus,2-s2.0-84943577422
"Kruglanski, A.W., Jasko, K., Chernikova, M., Milyavsky, M., Babush, M., Baldner, C., Pierro, A.","The rocky road from attitudes to behaviors: Charting the goal systemic course of actions",2015,"Psychological Review","122","4",,"598","620",,11,10.1037/a0039541,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84943541060&doi=10.1037%2fa0039541&partnerID=40&md5=9547137d0b373abc1a551e8c3d117721",Article,,Scopus,2-s2.0-84943541060
"Osth, A.F., Dennis, S.","Sources of interference in item and associative recognition memory",2015,"Psychological Review","122","2",,"260","311",,6,10.1037/a0038692,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926407930&doi=10.1037%2fa0038692&partnerID=40&md5=84e883be7302eaadc9286fe840379860",Article,,Scopus,2-s2.0-84926407930
[No author name available],"Correction to: The ising decision maker: A binary stochastic network for choice response time [Psychological Review, 121, 3, (2014), 422-462] doi: 10.1037/a0037012",2015,"Psychological Review","122","1",,"112","114",,,10.1037/a0038536,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925854482&doi=10.1037%2fa0038536&partnerID=40&md5=a6f9a20fa5134e9a8d4d7a72fbcf02b8",Erratum,,Scopus,2-s2.0-84925854482
"Cowan, N.","George Miller's magical number of immediate memory in retrospect: Observations on the faltering progression of science",2015,"Psychological Review","122","3",,"536","541",,6,10.1037/a0039035,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934830693&doi=10.1037%2fa0039035&partnerID=40&md5=20724f6dcfb455ee3178c89b9e53f929",Article,,Scopus,2-s2.0-84934830693
"Denrell, J.C.","Reference-dependent risk sensitivity as rational inference",2015,"Psychological Review","122","3",,"461","468",,4,10.1037/a0039250,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934760948&doi=10.1037%2fa0039250&partnerID=40&md5=5c4bb79922ae22a0e9aa613a368874f5",Article,,Scopus,2-s2.0-84934760948
"Logan, G.D., Yamaguchi, M., Schall, J.D., Palmeri, T.J.","Inhibitory control in mind and brain 2.0: Blocked-input models of saccadic countermanding",2015,"Psychological Review","122","2",,"115","147",,26,10.1037/a0038893,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926417569&doi=10.1037%2fa0038893&partnerID=40&md5=89f62b69fc214a99cd155a9657de8e8b",Article,,Scopus,2-s2.0-84926417569
"Cabrera, C.A., Lu, Z.-L., Dosher, B.A.","Separating decision and encoding noise in signal detection tasks",2015,"Psychological Review","122","3",,"429","460",,2,10.1037/a0039348,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934758305&doi=10.1037%2fa0039348&partnerID=40&md5=3f20068eee1f619fd1f910f413ba5571",Article,,Scopus,2-s2.0-84934758305
"Marelli, M., Baroni, M.","Affixation in semantic space: Modeling morpheme meanings with compositional distributional semantics",2015,"Psychological Review","122","3",,"485","515",,13,10.1037/a0039267,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934777180&doi=10.1037%2fa0039267&partnerID=40&md5=cff3fd0da9953a7501e4930995472706",Article,,Scopus,2-s2.0-84934777180
"Howard, M.W., Shankar, K.H., Aue, W.R., Criss, A.H.","A distributed representation of internal time",2015,"Psychological Review","122","1",,"24","53",,22,10.1037/a0037840,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925882037&doi=10.1037%2fa0037840&partnerID=40&md5=8db6342c6cae24338a9f96c6407720ab",Article,,Scopus,2-s2.0-84925882037
"Kleinschmidt, D.F., Florian Jaeger, T.","Robust speech perception: Recognize the familiar, generalize to the similar, and adapt to the novel",2015,"Psychological Review","122","2",,"148","203",,80,10.1037/a0038695,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926342672&doi=10.1037%2fa0038695&partnerID=40&md5=361c5dda0a99282191b26913d805dcd3",Article,,Scopus,2-s2.0-84926342672
"Pearson, C.M., Wonderlich, S.A., Smith, G.T.","A risk and maintenance model for bulimia nervosa: From impulsive action to compulsive behavior",2015,"Psychological Review","122","3",,"516","535",,38,10.1037/a0039268,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934810281&doi=10.1037%2fa0039268&partnerID=40&md5=1ea97312af49abeaff8815ea438ce63b",Article,,Scopus,2-s2.0-84934810281
"Holroyd, C.B., McClure, S.M.","Hierarchical control over effortful behavior by rodent medial frontal cortex: A computational model",2015,"Psychological Review","122","1",,"54","83",,44,10.1037/a0038339,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923002419&doi=10.1037%2fa0038339&partnerID=40&md5=29fcfa089e4aceaf81c70d59f91e6936",Article,,Scopus,2-s2.0-84923002419
"Bauer, P.J.","A complementary processes account of the development of childhood amnesia and a personal past",2015,"Psychological Review","122","2",,"204","231",,15,10.1037/a0038939,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926349190&doi=10.1037%2fa0038939&partnerID=40&md5=6d48e77716ef3b47dc8cd3e08b908a0b",Article,,Scopus,2-s2.0-84926349190
"Rubin, D.C., Umanath, S.","Event memory: A theory of memory for laboratory, autobiographical, and fictional events",2015,"Psychological Review","122","1",,"1","23",,49,10.1037/a0037907,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922989364&doi=10.1037%2fa0037907&partnerID=40&md5=5280f5fca947f1c6f846e3abf9e0e05e",Article,,Scopus,2-s2.0-84922989364
"Heathcote, A., Loft, S., Remington, R.W.","Slow down and remember to remember! A delay theory of prospective memory costs",2015,"Psychological Review","122","2",,"376","410",,19,10.1037/a0038952,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926373496&doi=10.1037%2fa0038952&partnerID=40&md5=112312902e7cd3205de79a4a946d166e",Article,,Scopus,2-s2.0-84926373496
"Jones, M.N., Hills, T.T., Todd, P.M.","Hidden processes in structural representations: A reply to Abbott, Austerweil, and Griffiths (2015)",2015,"Psychological Review","122","3",,"570","574",,2,10.1037/a0039248,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934755586&doi=10.1037%2fa0039248&partnerID=40&md5=5769c1ba1736cf92155ff61cec52d8e9",Letter,,Scopus,2-s2.0-84934755586
"Wood, D., Gardner, M.H., Harms, P.D.","How functionalist and process approaches to behavior can explain trait covariation",2015,"Psychological Review","122","1",,"84","111",,33,10.1037/a0038423,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925878969&doi=10.1037%2fa0038423&partnerID=40&md5=f24f4b4c2c6c8288f306ccca422897a4",Article,,Scopus,2-s2.0-84925878969
"Wondra, J.D., Ellsworth, P.C.","An appraisal theory of empathy and other vicarious emotional experiences",2015,"Psychological Review","122","3",,"411","428",,15,10.1037/a0039252,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934840143&doi=10.1037%2fa0039252&partnerID=40&md5=184451fdb17cd93dd6a173ffc6c046ad",Article,,Scopus,2-s2.0-84934840143
"Kellen, D., Klauer, K.C.","Signal detection and threshold modeling of confidence-rating ROCs: A critical test with minimal assumptions",2015,"Psychological Review","122","3",,"542","557",,8,10.1037/a0039251,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934767585&doi=10.1037%2fa0039251&partnerID=40&md5=06da0f9a19793f47f21feee74cabfebf",Article,,Scopus,2-s2.0-84934767585
"Ghirlanda, S., Ibadullayev, I.","Solution of the comparator theory of associative learning",2015,"Psychological Review","122","2",,"242","259",,,10.1037/a0038694,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926407013&doi=10.1037%2fa0038694&partnerID=40&md5=c0247be70fc33d1065d6b0e6872067e8",Article,,Scopus,2-s2.0-84926407013
"Mallpress, D.E.W., Fawcett, T.W., Houston, A.I., McNamara, J.M.","Risk attitudes in a changing environment: An evolutionary model of the fourfold pattern of risk preferences",2015,"Psychological Review","122","2",,"364","375",,7,10.1037/a0038970,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926382363&doi=10.1037%2fa0038970&partnerID=40&md5=d6b432d8bd766b9908ce24f999b04595",Article,,Scopus,2-s2.0-84926382363
"Diederich, A., Colonius, H.","The time window of multisensory integration: Relating reaction times and judgments of temporal order",2015,"Psychological Review","122","2",,"232","241",,17,10.1037/a0038696,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926407295&doi=10.1037%2fa0038696&partnerID=40&md5=99158e7792b69a484b825dfbf17e1b75",Article,,Scopus,2-s2.0-84926407295
"Lohnas, L.J., Polyn, S.M., Kahana, M.J.","Expanding the scope of memory search: Modeling intralist and interlist effects in free recall",2015,"Psychological Review","122","2",,"337","363",,15,10.1037/a0039036,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926321344&doi=10.1037%2fa0039036&partnerID=40&md5=f1b311a8206ea2635f2b7ff743725be7",Article,,Scopus,2-s2.0-84926321344
"Turner, B.M., Van Maanen, L., Forstmann, B.U.","Informing cognitive abstractions through neuroimaging: The neural drift diffusion model",2015,"Psychological Review","122","2",,"312","336",,27,10.1037/a0038894,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926337058&doi=10.1037%2fa0038894&partnerID=40&md5=62f94756703f559eb78a08e82f2e1d33",Article,,Scopus,2-s2.0-84926337058
"Abbott, J.T., Austerweil, J.L., Griffiths, T.L.","Random walks on semantic networks can resemble optimal foraging",2015,"Psychological Review","122","3",,"558","569",,18,10.1037/a0038693,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84934813086&doi=10.1037%2fa0038693&partnerID=40&md5=5644eab0f54a73dd85a58180ce4969b6",Article,,Scopus,2-s2.0-84934813086
