Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Wurtele, S.K., Simons, D.A., Moreno, T.","Sexual Interest in Children Among an Online Sample of Men and Women: Prevalence and Correlates",2014,"Sexual Abuse: Journal of Research and Treatment","26","6",,"546","568",,14,10.1177/1079063213503688,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911459382&doi=10.1177%2f1079063213503688&partnerID=40&md5=607ddb36db4987e5176ec8d70dce4555",Article,,Scopus,2-s2.0-84911459382
"Sagioglou, C., Greitemeyer, T.","Bitter Taste Causes Hostility",2014,"Personality and Social Psychology Bulletin","40","12",,"1589","1597",,12,10.1177/0146167214552792,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911165085&doi=10.1177%2f0146167214552792&partnerID=40&md5=736fa6c582d9abfaad81c91245023d6b",Article,,Scopus,2-s2.0-84911165085
"Fukuda, K.","Etiological classification of depression based on the enzymes of tryptophan metabolism",2014,"BMC Psychiatry","14","1", 372,"","",,12,10.1186/s12888-014-0372-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924152867&doi=10.1186%2fs12888-014-0372-y&partnerID=40&md5=97ba6dd130614c2208d8fa13a8e45116",Article,,Scopus,2-s2.0-84924152867
"Bruijning, J.E., van Rens, G.H.M.B., Fick, M., Knol, D.L., van Nispen, R.M.A.","Longitudinal observation, evaluation and interpretation of coping with mental (emotional) health in low vision rehabilitation using the Dutch ICF Activity Inventory",2014,"Health and Quality of Life Outcomes","12","1", 182,"","",,4,10.1186/s12955-014-0182-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924761961&doi=10.1186%2fs12955-014-0182-4&partnerID=40&md5=3525df1fb1f468ec3c608f6be7909162",Article,,Scopus,2-s2.0-84924761961
"Nagarajan, K., Sahay, S., Mainkar, M.K., Deshpande, S., Ramesh, S., Paranjape, R.S.","Female sex worker's participation in the community mobilization process: Two distinct forms of participations and associated contextual factors",2014,"BMC Public Health","14","1", 1323,"","",,,10.1186/1471-2458-14-1323,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928739425&doi=10.1186%2f1471-2458-14-1323&partnerID=40&md5=6f7abcae82333e3a1bd800ae07333770",Article,,Scopus,2-s2.0-84928739425
"Bair-Merritt, M.H., Mandal, M., Epstein, N.B., Werlinich, C.A., Kerrigan, D.","The context of violent disagreements between parents: A qualitative analysis from parents' reports",2014,"BMC Public Health","14","1", 1324,"","",,,10.1186/1471-2458-15-1324,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937060535&doi=10.1186%2f1471-2458-15-1324&partnerID=40&md5=73bd845a5cb4f0ec940eafd2c14b10f3",Article,,Scopus,2-s2.0-84937060535
"Päären, A., Bohman, H., von Knorring, L., Olsson, G., von Knorring, A.-L., Jonsson, U.","Early risk factors for adult bipolar disorder in adolescents with mood disorders: A 15-year follow-up of a community sample",2014,"BMC Psychiatry","14","1", 363,"","",,7,10.1186/s12888-014-0363-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924146244&doi=10.1186%2fs12888-014-0363-z&partnerID=40&md5=76a4749efd57499df757d6d8215c6c3c",Article,,Scopus,2-s2.0-84924146244
"Leenen, L.A.M., Wijnen, B.F.M., de Kinderen, R.J.A., Majoie, M.H.J.M., van Heugten, C.M., Evers, S.M.A.A.","(Cost)-effectiveness of a multi-component intervention for adults with epilepsy: Study protocol of a Dutch randomized controlled trial (ZMILE study)",2014,"BMC Neurology","14","1", 255,"","",,5,10.1186/s12883-014-0255-3,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924074713&doi=10.1186%2fs12883-014-0255-3&partnerID=40&md5=d4016c0679077c4e4370e52c12c36f01",Article,,Scopus,2-s2.0-84924074713
"Newton, M.S., McLachlan, H.L., Willis, K.F., Forster, D.A.","Comparing satisfaction and burnout between caseload and standard care midwives: Findings from two cross-sectional surveys conducted in Victoria, Australia",2014,"BMC Pregnancy and Childbirth","14","1", 426,"","",,20,10.1186/s12884-014-0426-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924246183&doi=10.1186%2fs12884-014-0426-7&partnerID=40&md5=055c761ea8cce8645ba3096e8f626434",Article,,Scopus,2-s2.0-84924246183
"Shawyer, F., Enticott, J.C., Doherty, A.R., Block, A.A., Cheng, I.-H., Wahidi, S., Meadows, G.N.","A cross-sectional survey of the mental health needs of refugees and asylum seekers attending a refugee health clinic: A study protocol for using research to inform local service delivery",2014,"BMC Psychiatry","14","1", 1,"","",,4,10.1186/s12888-014-0356-y,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924052267&doi=10.1186%2fs12888-014-0356-y&partnerID=40&md5=328f13f61e6a21aee0d6cea3c8a9c051",Article,,Scopus,2-s2.0-84924052267
"Sang, J., Hu, H., Zheng, C., Li, G., Lutman, M.E., Bleeck, S.","Speech quality evaluation of a sparse coding shrinkage noise reduction algorithm with normal hearing and hearing impaired listeners",2014,"Hearing Research","327",,,"175","185",,3,10.1016/j.heares.2015.07.019,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84946495517&doi=10.1016%2fj.heares.2015.07.019&partnerID=40&md5=f795dc322f55402831de455a170df374",Article,,Scopus,2-s2.0-84946495517
"Meurk, C., Carter, A., Partridge, B., Lucke, J., Hall, W.","How is acceptance of the brain disease model of addiction related to Australians' attitudes towards addicted individuals and treatments for addiction?",2014,"BMC Psychiatry","14","1", 373,"","",,8,10.1186/s12888-014-0373-x,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924202382&doi=10.1186%2fs12888-014-0373-x&partnerID=40&md5=efb048d14b2605a20b3e743395930fbb",Article,,Scopus,2-s2.0-84924202382
"Saeki, K., Obayashi, K., Nishi, T., Miyata, K., Maruoka, S., Ueda, T., Okamoto, M., Hasegawa, T., Matsuura, T., Tone, N., Ogata, N., Kurumatani, N.","Short-term influence of cataract surgery on circadian biological rhythm and related health outcomes (CLOCK-IOL trial): Study protocol for a randomized controlled trial",2014,"Trials","15","1", 514,"","",,6,10.1186/1745-6215-15-514,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924279400&doi=10.1186%2f1745-6215-15-514&partnerID=40&md5=4a8ffd8df456556a66e5ed6dc248db56",Article,,Scopus,2-s2.0-84924279400
"David, P., Pennell, M.L., Foraker, R.E., Katz, M.L., Buckworth, J., Paskett, E.D.","How Are Previous Physical Activity and Self-Efficacy Related to Future Physical Activity and Self-Efficacy?",2014,"Health Education and Behavior","41","6",,"573","576",,3,10.1177/1090198114543004,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911093458&doi=10.1177%2f1090198114543004&partnerID=40&md5=028ef04e6fe79a371ffb92cdc24c33d5",Article,,Scopus,2-s2.0-84911093458
"Papoulias, C., Robotham, D., Drake, G., Rose, D., Wykes, T.","Staff and service users' views on a 'Consent for Contact' research register within psychosis services: A qualitative study",2014,"BMC Psychiatry","14","1", 6,"","",,9,10.1186/s12888-014-0377-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920536137&doi=10.1186%2fs12888-014-0377-6&partnerID=40&md5=2a0f2c4ddafd6fbe61e1c5233583a16c",Article,,Scopus,2-s2.0-84920536137
"Gan, Y., Gong, Y., Tong, X., Sun, H., Cong, Y., Dong, X., Wang, Y., Xu, X., Yin, X., Deng, J., Li, L., Cao, S., Lu, Z.","Depression and the risk of coronary heart disease: A meta-analysis of prospective cohort studies",2014,"BMC Psychiatry","14","1", 371,"","",,46,10.1186/s12888-014-0371-z,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964313661&doi=10.1186%2fs12888-014-0371-z&partnerID=40&md5=5809762cb534f625fdc7bbdc1dcedf73",Article,,Scopus,2-s2.0-84964313661
"Spyridou, A., Schauer, M., Ruf-Leuschner, M.","Obstetric care providers assessing psychosocial risk factors during pregnancy: Validation of a short screening tool - the KINDEX Spanish Version",2014,"Child and Adolescent Psychiatry and Mental Health","8","1", 30,"","",,4,10.1186/s13034-014-0030-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924119438&doi=10.1186%2fs13034-014-0030-7&partnerID=40&md5=c96708229a133bdff69c7c4d6dfffaa2",Article,,Scopus,2-s2.0-84924119438
"Lakon, C.M., Hipp, J.R.","On social and cognitive influences: Relating adolescent networks, generalized expectancies, and adolescent smoking",2014,"PLoS ONE","9","12", e115668,"","",,4,10.1371/journal.pone.0115668,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919683273&doi=10.1371%2fjournal.pone.0115668&partnerID=40&md5=a4f7bec2165982c44074d4c63cd5e6d9",Article,Open Access,Scopus,2-s2.0-84919683273
"Xu, S., Yu, X., Xu, M., Fu, Z., Chen, Y., Sun, Y., Su, Q.","Limb function and quality of life after various reconstruction methods according to tumor location following resection of osteosarcoma in distal femur",2014,"BMC Musculoskeletal Disorders","15","1", 453,"","",,9,10.1186/1471-2474-15-453,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928799233&doi=10.1186%2f1471-2474-15-453&partnerID=40&md5=86136a0f41cc25d85025df78ee2dcf24",Article,,Scopus,2-s2.0-84928799233
"Bélanger, E., Rodríguez, C., Groleau, D., Légaré, F., Macdonald, M.E., Marchand, R.","Initiating decision-making conversations in palliative care: An ethnographic discourse analysis",2014,"BMC Palliative Care","13","1", 63,"","",,5,10.1186/1472-684X-13-63,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926672454&doi=10.1186%2f1472-684X-13-63&partnerID=40&md5=cbe948aaaa112f6ee4973d8e7c30dd41",Article,,Scopus,2-s2.0-84926672454
"Mayor, S.","Fear of a family member in childhood is associated with use of prescription psychotropic drugs when older, study shows",2014,"BMJ (Online)","349",, g7789,"","",,,10.1136/bmj.g7789,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920982779&doi=10.1136%2fbmj.g7789&partnerID=40&md5=38faf3c76b6437f56f2466be4d0c24f4",Article,,Scopus,2-s2.0-84920982779
"Mbadugha, C.A., Onakoya, A.O.","The awareness, perceptions and experiences of primary open angle glaucoma patients in Lagos Nigeria",2014,"Scientific Reports","4",, 7585,"","",,5,10.1038/srep07585,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942796759&doi=10.1038%2fsrep07585&partnerID=40&md5=7373905d54fa47b47e295a7a07c76684",Article,,Scopus,2-s2.0-84942796759
"Dodge, H.H., Katsumata, Y., Zhu, J., Mattek, N., Bowman, M., Gregor, M., Wild, K., Kaye, J.A.","Characteristics associated with willingness to participate in a randomized controlled behavioral clinical trial using home-based personal computers and a webcam",2014,"Trials","15","1", 508,"","",,4,10.1186/1745-6215-15-508,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925130006&doi=10.1186%2f1745-6215-15-508&partnerID=40&md5=89e40b72191bb5191a85ebdd73069691",Article,,Scopus,2-s2.0-84925130006
"Yawson, A.E., Tette, E., Tettey, Y.","Through the lens of the clinician: Autopsy services and utilization in a large teaching hospital in Ghana",2014,"BMC Research Notes","7","1", 943,"","",,,10.1186/1756-0500-7-943,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928803742&doi=10.1186%2f1756-0500-7-943&partnerID=40&md5=25c171e44d303163615b89f2f3317ff3",Article,,Scopus,2-s2.0-84928803742
"Abbott, J.-A.M., Klein, B., McLaren, S., Austin, D.W., Molloy, M., Meyer, D., McLeod, B.","Out &amp; Online effectiveness of a tailored online multi-symptom mental health and wellbeing program for same-sex attracted young adults: Study protocol for a randomised controlled trial",2014,"Trials","15","1", 504,"","",,5,10.1186/1745-6215-15-504,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925125412&doi=10.1186%2f1745-6215-15-504&partnerID=40&md5=3702c6cd783cb6fd4ac9cd57f21a25d4",Article,,Scopus,2-s2.0-84925125412
"Fu, Q., Vaughn, M.G., Wu, L.-T., Heath, A.C.","Psychiatric correlates of snuff and chewing tobacco use",2014,"PLoS ONE","9","12", e113196,"","",,6,10.1371/journal.pone.0113196,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919608886&doi=10.1371%2fjournal.pone.0113196&partnerID=40&md5=1196b17faeb962cb7c3f1ad5b55247e4",Article,Open Access,Scopus,2-s2.0-84919608886
"Lindau, S.T., Abramsohn, E.M., Bueno, H., D'Onofrio, G., Lichtman, J.H., Lorenze, N.P., Sanghani, R.M., Spatz, E.S., Spertus, J.A., Strait, K., Wroblewski, K., Zhou, S., Krumholz, H.M.","Sexual activity and counseling in the first month after acute myocardial infarction among younger adults in the United States and Spain: A prospective, observational study",2014,"Circulation","130","25",,"2302","2309",,22,10.1161/CIRCULATIONAHA.114.012709,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920124364&doi=10.1161%2fCIRCULATIONAHA.114.012709&partnerID=40&md5=e37db71233e80460a68d4f2acb529366",Article,,Scopus,2-s2.0-84920124364
"Trinh, N.-H.T., Nadler, D.L., Shie, V., Fregni, F., Gilman, S.E., Ryan, C.M., Schneider, J.C., Elhai, J.D.","Psychological sequelae of the station nightclub fire: Comparing survivors with and without physical injuries using a mixed-methods analysis",2014,"PLoS ONE","9","12", e115013,"","",,5,10.1371/journal.pone.0115013,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919800883&doi=10.1371%2fjournal.pone.0115013&partnerID=40&md5=e5317ffa10d67f15df0d3e114ef8a0ab",Article,Open Access,Scopus,2-s2.0-84919800883
"Gordon, K.A., Deighton, M.R., Abbasalipour, P., Papsin, B.C., Ptito, M.","Perception of binaural cues develops in children who are deaf through bilateral cochlear implantation disaccharide monoesters",2014,"PLoS ONE","9","12", e114841,"","",,18,10.1371/journal.pone.0114841,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919800354&doi=10.1371%2fjournal.pone.0114841&partnerID=40&md5=e7a54ff83cb1e020cd5953d714784797",Article,Open Access,Scopus,2-s2.0-84919800354
"Ivey, G.W., Blanc, J.-R.S., Mantler, J.","An Assessment of the Overlap Between Morale and Work Engagement in a Nonoperational Military Sample",2014,"Journal of Occupational Health Psychology","20","3",,"338","347",,2,10.1037/a0038559,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919752844&doi=10.1037%2fa0038559&partnerID=40&md5=31e4217ed02d1aec90ba4e395d5c5f51",Article,,Scopus,2-s2.0-84919752844
"Cox, C.B., Johnson, J., Coyle, T.","Coping styles moderate the relationships between exposure to community violence and work-related outcomes",2014,"Journal of Occupational Health Psychology","20","3",,"348","358",,2,10.1037/a0038556,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983036996&doi=10.1037%2fa0038556&partnerID=40&md5=3e118f25fadc105527cddb0d68e74973",Article,,Scopus,2-s2.0-84983036996
"Da Silva-Junior, J.S., Fischer, F.M.","Long-term sickness absence due to mental disorders is associated with individual features and psychosocial work conditions",2014,"PLoS ONE","9","12", e0115885,"","",,9,10.1371/journal.pone,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919624466&doi=10.1371%2fjournal.pone&partnerID=40&md5=ef6a58b567b9bbdf28c68b281389fe1d",Article,,Scopus,2-s2.0-84919624466
"Andersen, J.B., Diness, B.R., Brøndum-Nielsen, K.","Presymptomatic genetic testing in minors should only be performed when intervention is possible [Præsymptomatisk genetisk testning af børn bør kun foretages ved mulighed for intervention]",2014,"Ugeskrift for laeger","176","52",,"","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988515787&partnerID=40&md5=ec46a16e6c6b008126dc159a37d7e279",Review,,Scopus,2-s2.0-84988515787
"Willoughby, C., Bird, C.L., Coles, S.J., Frey, J.G.","Creating context for the experiment record. User-defined metadata: Investigations into metadata usage in the LabTrove ELN",2014,"Journal of Chemical Information and Modeling","54","12",,"3268","3283",,3,10.1021/ci500469f,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919680979&doi=10.1021%2fci500469f&partnerID=40&md5=fc32cd97e11aad772956f4bad9f09e60",Article,Open Access,Scopus,2-s2.0-84919680979
"O'Donovan, C.E., Painter, L., Lowe, B., Robinson, H., Broadbent, E.","The impact of illness perceptions and disease severity on quality of life in congenital heart disease",2014,"Cardiology in the Young","26","1",,"100","109",,7,10.1017/S1047951114002728,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84954197924&doi=10.1017%2fS1047951114002728&partnerID=40&md5=7a3c5098e3adc8de20ca40e2853126e8",Article,,Scopus,2-s2.0-84954197924
"Hodge, M.","Pedagogy for librarians",2014,"Skills to Make a Librarian: Transferable Skills Inside and Outside the Library",,,,"155","174",,,10.1016/B978-0-08-100063-2.00014-4,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941655658&doi=10.1016%2fB978-0-08-100063-2.00014-4&partnerID=40&md5=44b309f571c75db6f3b0d756f8cb14b5",Book Chapter,,Scopus,2-s2.0-84941655658
"Yang, L.-Z., Zhang, W., Shi, B., Yang, Z., Wei, Z., Gu, F., Zhang, J., Cui, G., Liu, Y., Zhou, Y., Zhang, X., Rao, H.","Electrical stimulation over bilateral occipito-temporal regions reduces N170 in the right hemisphere and the composite face effect",2014,"PLoS ONE","9","12", e115772,"","",,6,10.1371/journal.pone.0115772,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919665164&doi=10.1371%2fjournal.pone.0115772&partnerID=40&md5=0a15f55bc9930525aecce94a99c7f13a",Article,Open Access,Scopus,2-s2.0-84919665164
"Pieruccini-Faria, F., Ehgoetz Martens, K.A., Silveira, C.R.A., Jones, J.A., Almeida, Q.J.","Interactions between cognitive and sensory load while planning and controlling complex gait adaptations in Parkinson's disease",2014,"BMC Neurology","14","1", 250,"","",,10,10.1186/s12883-014-0250-8,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924078662&doi=10.1186%2fs12883-014-0250-8&partnerID=40&md5=5e53616cb3507347826747d8c24d9b8f",Article,,Scopus,2-s2.0-84924078662
"Coote, S., Gallagher, S., Msetfi, R., Larkin, A., Newell, J., Motl, R.W., Hayes, S.","A randomised controlled trial of an exercise plus behaviour change intervention in people with multiple sclerosis: The step it up study protocol",2014,"BMC Neurology","14","1", 241,"","",,13,10.1186/s12883-014-0241-9,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923933743&doi=10.1186%2fs12883-014-0241-9&partnerID=40&md5=e8f1563a24c303980dec0d10feaa7656",Article,,Scopus,2-s2.0-84923933743
"MacKenzie, M.J., Gearing, R.E., Schwalbe, C.S., Ibrahim, R.W., Brewer, K.B., Al-Sharaihah, R.","Child mental health in Jordanian orphanages: Effect of placement change on behavior and caregiving",2014,"BMC Pediatrics","14","1", 316,"","",,3,10.1186/s12887-014-0316-1,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924348543&doi=10.1186%2fs12887-014-0316-1&partnerID=40&md5=faccb2a6be9d807c723bec091d4cc75d",Article,,Scopus,2-s2.0-84924348543
"Lepore, S.J., Buzaglo, J.S., Lieberman, M.A., Golant, M., Greener, J.R., Davey, A.","Comparing standard versus prosocial internet support groups for patients with breast cancer: A randomized controlled trial of the helper therapy principle",2014,"Journal of Clinical Oncology","32","36",,"4081","4086",,13,10.1200/JCO.2014.57.0093,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919774840&doi=10.1200%2fJCO.2014.57.0093&partnerID=40&md5=bfde405eb1b56c5b984bf0fb1a0c813d",Article,,Scopus,2-s2.0-84919774840
