Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Netchaeva, E., Rees, M.","Strategically Stunning: The Professional Motivations Behind the Lipstick Effect",2016,"Psychological Science","27","8",,"1157","1168",,1,10.1177/0956797616654677,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981249459&doi=10.1177%2f0956797616654677&partnerID=40&md5=575333c9b227543709081e6cf8fb522a",Article,,Scopus,2-s2.0-84981249459
"Tworek, C.M., Cimpian, A.","Why Do People Tend to Infer “Ought” From “Is”? The Role of Biases in Explanation",2016,"Psychological Science","27","8",,"1109","1122",,11,10.1177/0956797616650875,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981165349&doi=10.1177%2f0956797616650875&partnerID=40&md5=182713649d433cf256eed24766eb21b8",Article,,Scopus,2-s2.0-84981165349
"Tauzin, T., Kovács, K., Topál, J.","Dogs Identify Agents in Third-Party Interactions on the Basis of the Observed Degree of Contingency",2016,"Psychological Science","27","8",,"1061","1068",,2,10.1177/0956797616647518,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981287737&doi=10.1177%2f0956797616647518&partnerID=40&md5=d4a5efe3aadabeb947afa45deda8bd12",Article,,Scopus,2-s2.0-84981287737
"Belsky, D.W., Moffitt, T.E., Corcoran, D.L., Domingue, B., Harrington, H., Hogan, S., Houts, R., Ramrakha, S., Sugden, K., Williams, B.S., Poulton, R., Caspi, A.","The Genetics of Success: How Single-Nucleotide Polymorphisms Associated With Educational Attainment Relate to Life-Course Development",2016,"Psychological Science","27","7",,"957","972",,24,10.1177/0956797616643070,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978481238&doi=10.1177%2f0956797616643070&partnerID=40&md5=6534081daad90c1c600eeb23d3afa556",Article,,Scopus,2-s2.0-84978481238
"Pritschet, L., Powell, D., Horne, Z.","Marginally Significant Effects as Evidence for Hypotheses: Changing Attitudes Over Four Decades",2016,"Psychological Science","27","7",,"1036","1042",,12,10.1177/0956797616645672,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978531850&doi=10.1177%2f0956797616645672&partnerID=40&md5=a507386ca1b7ca02c0f2f38187feb523",Article,,Scopus,2-s2.0-84978531850
"Kim, H.S., Sherman, D.K., Updegraff, J.A.","Fear of Ebola: The Influence of Collectivism on Xenophobic Threat Responses",2016,"Psychological Science","27","7",,"935","944",,3,10.1177/0956797616642596,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978536135&doi=10.1177%2f0956797616642596&partnerID=40&md5=1c11c25544be46fefa41a43f9fe9a269",Article,,Scopus,2-s2.0-84978536135
"Rogers, T., Milkman, K.L.","Reminders Through Association",2016,"Psychological Science","27","7",,"973","986",,2,10.1177/0956797616643071,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978516990&doi=10.1177%2f0956797616643071&partnerID=40&md5=ea94ec981f36addce48b3c07f5eb3615",Article,,Scopus,2-s2.0-84978516990
"Melis, A.P., Grocke, P., Kalbitz, J., Tomasello, M.","One for You, One for Me: Humans’ Unique Turn-Taking Skills",2016,"Psychological Science","27","7",,"987","996",,9,10.1177/0956797616644070,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978499678&doi=10.1177%2f0956797616644070&partnerID=40&md5=292a1ffb43c6545cfe4fd2735aa3095d",Article,,Scopus,2-s2.0-84978499678
"Fawcett, C., Wesevich, V., Gredebäck, G.","Pupillary Contagion in Infancy: Evidence for Spontaneous Transfer of Arousal",2016,"Psychological Science","27","7",,"997","1003",,6,10.1177/0956797616643924,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978492746&doi=10.1177%2f0956797616643924&partnerID=40&md5=9309afd65e36313716ee6ec387f3cb48",Article,,Scopus,2-s2.0-84978492746
"Sherman, L.E., Payton, A.A., Hernandez, L.M., Greenfield, P.M., Dapretto, M.","The Power of the Like in Adolescence: Effects of Peer Influence on Neural and Behavioral Responses to Social Media",2016,"Psychological Science","27","7",,"1027","1035",,20,10.1177/0956797616645673,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978539054&doi=10.1177%2f0956797616645673&partnerID=40&md5=4da10ab04a8cc9951a19142f2e633ddd",Article,,Scopus,2-s2.0-84978539054
"Moors, P., Boelens, D., van Overwalle, J., Wagemans, J.","Scene Integration Without Awareness: No Conclusive Evidence for Processing Scene Congruency During Continuous Flash Suppression",2016,"Psychological Science","27","7",,"945","956",,19,10.1177/0956797616642525,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978472361&doi=10.1177%2f0956797616642525&partnerID=40&md5=fbde0fcea8ff30155a9139f751c48911",Article,,Scopus,2-s2.0-84978472361
[No author name available],"Corrigendum: Like a Magnet: Catharsis Beliefs Attract Angry People to Violent Video Games (Psychological Science, (2010), 21, (790-792), 10.1177/0956797610369494)",2016,"Psychological Science","27","7",,"1047","",,,10.1177/0956797616650144,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978532590&doi=10.1177%2f0956797616650144&partnerID=40&md5=832171aaf7455ca05312098c0dd7e5a9",Erratum,,Scopus,2-s2.0-84978532590
"Scheibehenne, B., Jamil, T., Wagenmakers, E.-J.","Bayesian Evidence Synthesis Can Reconcile Seemingly Inconsistent Results: The Case of Hotel Towel Reuse",2016,"Psychological Science","27","7",,"1043","1046",,11,10.1177/0956797616644081,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978511658&doi=10.1177%2f0956797616644081&partnerID=40&md5=cc43b300e30dcfb853783b7e841881f5",Article,,Scopus,2-s2.0-84978511658
"Saint-Aubin, J., Klein, R.M., Babineau, M., Christie, J., Gow, D.W.","The Missing-Phoneme Effect in Aural Prose Comprehension",2016,"Psychological Science","27","7",,"1019","1026",,1,10.1177/0956797616645096,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978511783&doi=10.1177%2f0956797616645096&partnerID=40&md5=cfff916b7cf98a9c4d057916c72f5996",Article,,Scopus,2-s2.0-84978511783
"Makel, M.C., Kell, H.J., Lubinski, D., Putallaz, M., Benbow, C.P.","When Lightning Strikes Twice: Profoundly Gifted, Profoundly Accomplished",2016,"Psychological Science","27","7",,"1004","1018",,11,10.1177/0956797616644735,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978512251&doi=10.1177%2f0956797616644735&partnerID=40&md5=c40397ace30c0d64549e39f51920d5f3",Article,,Scopus,2-s2.0-84978512251
"Ackerman, J.M., Maner, J.K., Carpenter, S.M.","Going All In: Unfavorable Sex Ratios Attenuate Choice Diversification",2016,"Psychological Science","27","6",,"799","809",,2,10.1177/0956797616636631,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983070640&doi=10.1177%2f0956797616636631&partnerID=40&md5=5f4cd535620d369d8e14df01d3b79591",Article,,Scopus,2-s2.0-84983070640
"Haimovitz, K., Dweck, C.S.","What Predicts Children’s Fixed and Growth Intelligence Mind-Sets? Not Their Parents’ Views of Intelligence but Their Parents’ Views of Failure",2016,"Psychological Science","27","6",,"859","869",,23,10.1177/0956797616639727,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983041470&doi=10.1177%2f0956797616639727&partnerID=40&md5=da92b34e071256b98ed139a454a2a39f",Article,,Scopus,2-s2.0-84983041470
"Huh, Y.E., Vosgerau, J., Morewedge, C.K.","More Similar but Less Satisfying: Comparing Preferences for and the Efficacy of Within- and Cross-Category Substitutes for Food",2016,"Psychological Science","27","6",,"894","903",,4,10.1177/0956797616640705,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983070533&doi=10.1177%2f0956797616640705&partnerID=40&md5=4e99050faaf45d51ca261e9fbd259cb4",Article,,Scopus,2-s2.0-84983070533
"Decker, J.H., Otto, A.R., Daw, N.D., Hartley, C.A.","From Creatures of Habit to Goal-Directed Learners: Tracking the Developmental Emergence of Model-Based Reinforcement Learning",2016,"Psychological Science","27","6",,"848","858",,14,10.1177/0956797616639301,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983050082&doi=10.1177%2f0956797616639301&partnerID=40&md5=3300533fc03bc42f0feebcd46729b031",Article,,Scopus,2-s2.0-84983050082
[No author name available],"Corrigendum to: Low Childhood Socioeconomic Status Promotes Eating in the Absence of Energy Need (Psychological Science, (2016), 27, (354-364), 10.1177/0956797615621901)",2016,"Psychological Science","27","6",,"932","",,,10.1177/0956797616645072,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983020517&doi=10.1177%2f0956797616645072&partnerID=40&md5=0700e74b048275e2594a26f1a6dfedd0",Erratum,,Scopus,2-s2.0-84983020517
"Charpentier, C.J., De Neve, J.-E., Li, X., Roiser, J.P., Sharot, T.","Models of Affective Decision Making: How Do Feelings Predict Choice?",2016,"Psychological Science","27","6",,"763","775",,8,10.1177/0956797616634654,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983059190&doi=10.1177%2f0956797616634654&partnerID=40&md5=e2c169aef9d1b1e32d6295b3ef5153a1",Article,,Scopus,2-s2.0-84983059190
"Sadeh, T., Ozubko, J.D., Winocur, G., Moscovitch, M.","Forgetting Patterns Differentiate Between Two Forms of Memory Representation",2016,"Psychological Science","27","6",,"810","820",,7,10.1177/0956797616638307,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983078210&doi=10.1177%2f0956797616638307&partnerID=40&md5=df40ac33f1ae68a30a6229f6bbf012a5",Article,,Scopus,2-s2.0-84983078210
"Baror, S., Bar, M.","Associative Activation and Its Relation to Exploration and Exploitation in the Brain",2016,"Psychological Science","27","6",,"776","789",,3,10.1177/0956797616634487,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983049667&doi=10.1177%2f0956797616634487&partnerID=40&md5=6b660525828daea90aeef4b4283ce2fd",Article,,Scopus,2-s2.0-84983049667
"Chen, Y.-C., Scholl, B.J.","The Perception of History: Seeing Causal History in Static Shapes Induces Illusory Motion Perception",2016,"Psychological Science","27","6",,"923","930",,5,10.1177/0956797616628525,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983089366&doi=10.1177%2f0956797616628525&partnerID=40&md5=493d2a0c3e7036650901174cf70264f8",Article,,Scopus,2-s2.0-84983089366
"Mason, R.A., Just, M.A.","Neural Representations of Physics Concepts",2016,"Psychological Science","27","6",,"904","913",,8,10.1177/0956797616641941,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983032385&doi=10.1177%2f0956797616641941&partnerID=40&md5=7383a9400ecbe74dc43f0a7edde7923c",Article,,Scopus,2-s2.0-84983032385
"Bear, A., Bloom, P.","A Simple Task Uncovers a Postdictive Illusion of Choice",2016,"Psychological Science","27","6",,"914","922",,6,10.1177/0956797616641943,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983070569&doi=10.1177%2f0956797616641943&partnerID=40&md5=492c781bc67f1a8cf1968a74ce7018b7",Article,,Scopus,2-s2.0-84983070569
"Hicks, L.L., McNulty, J.K., Meltzer, A.L., Olson, M.A.","Capturing the Interpersonal Implications of Evolved Preferences? Frequency of Sex Shapes Automatic, but Not Explicit, Partner Evaluations",2016,"Psychological Science","27","6",,"836","847",,7,10.1177/0956797616638650,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983085585&doi=10.1177%2f0956797616638650&partnerID=40&md5=fb96bfc0f47e2c150bb8958c023ca55d",Article,,Scopus,2-s2.0-84983085585
[No author name available],"Corrigendum to: How Positive Emotions Build Physical Health: Perceived Positive Social Connections Account for the Upward Spiral Between Positive Emotions and Vagal Tone (Psychological Science, (2013), 24, (1123-1132), 10.1177/0956797612470827)",2016,"Psychological Science","27","6",,"931","",,,10.1177/0956797616647346,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983036308&doi=10.1177%2f0956797616647346&partnerID=40&md5=973af926bf0afaa8fb64d5d8973e7207",Erratum,,Scopus,2-s2.0-84983036308
"Yu, C.-P., Maxfield, J.T., Zelinsky, G.J.","Searching for Category-Consistent Features: A Computational Approach to Understanding Visual Category Representation",2016,"Psychological Science","27","6",,"870","884",,5,10.1177/0956797616640237,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983055664&doi=10.1177%2f0956797616640237&partnerID=40&md5=fef661d9a7c8e9f7bb26e12d67cfc0d0",Article,,Scopus,2-s2.0-84983055664
"Sturge-Apple, M.L., Suor, J.H., Davies, P.T., Cicchetti, D., Skibo, M.A., Rogosch, F.A.","Vagal Tone and Children’s Delay of Gratification: Differential Sensitivity in Resource-Poor and Resource-Rich Environments",2016,"Psychological Science","27","6",,"885","893",,7,10.1177/0956797616640269,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983048019&doi=10.1177%2f0956797616640269&partnerID=40&md5=1541c542306e977fff5a8d1588fc406d",Article,,Scopus,2-s2.0-84983048019
"Reinhart, R.M.G., McClenahan, L.J., Woodman, G.F.","Attention’s Accelerator",2016,"Psychological Science","27","6",,"790","798",,6,10.1177/0956797616636416,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983056421&doi=10.1177%2f0956797616636416&partnerID=40&md5=8be3cf15c04a1d12a43bdbe83392e977",Article,,Scopus,2-s2.0-84983056421
"Jarcho, J.M., Davis, M.M., Shechner, T., Degnan, K.A., Henderson, H.A., Stoddard, J., Fox, N.A., Leibenluft, E., Pine, D.S., Nelson, E.E.","Early-Childhood Social Reticence Predicts Brain Function in Preadolescent Youths During Distinct Forms of Peer Evaluation",2016,"Psychological Science","27","6",,"821","835",,5,10.1177/0956797616638319,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84983022102&doi=10.1177%2f0956797616638319&partnerID=40&md5=b27bd80564ddcdc483d923e2b05f6f94",Article,,Scopus,2-s2.0-84983022102
"Tuncel, E., Mislin, A., Kesebir, S., Pinkley, R.L.","Agreement Attraction and Impasse Aversion: Reasons for Selecting a Poor Deal Over No Deal at All",2016,"Psychological Science","27","3",,"312","321",,2,10.1177/0956797615619200,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960858554&doi=10.1177%2f0956797615619200&partnerID=40&md5=7ad29051eaeec5eff5cf891cc07ebb32",Article,,Scopus,2-s2.0-84960858554
"Krasnow, M.M., Delton, A.W., Cosmides, L., Tooby, J.","Looking Under the Hood of Third-Party Punishment Reveals Design for Personal Benefit",2016,"Psychological Science","27","3",,"405","418",,6,10.1177/0956797615624469,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960847925&doi=10.1177%2f0956797615624469&partnerID=40&md5=98d051f87666f6276fad004aa4045b88",Article,,Scopus,2-s2.0-84960847925
"Rogers, T., Feller, A.","Discouraged by Peer Excellence: Exposure to Exemplary Peer Performance Causes Quitting",2016,"Psychological Science","27","3",,"365","374",,9,10.1177/0956797615623770,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960924923&doi=10.1177%2f0956797615623770&partnerID=40&md5=433e26b30ff80ecf4d44ad01fafdaed9",Article,,Scopus,2-s2.0-84960924923
"Silva, K., Chein, J., Steinberg, L.","Adolescents in Peer Groups Make More Prudent Decisions When a Slightly Older Adult Is Present",2016,"Psychological Science","27","3",,"322","330",,8,10.1177/0956797615620379,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960863270&doi=10.1177%2f0956797615620379&partnerID=40&md5=89661d55c85600a1346af8ad6ac17253",Article,,Scopus,2-s2.0-84960863270
"Kleiman, T., Stern, C., Trope, Y.","When the Spatial and Ideological Collide: Metaphorical Conflict Shapes Social Perception",2016,"Psychological Science","27","3",,"375","383",,2,10.1177/0956797615624029,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960907977&doi=10.1177%2f0956797615624029&partnerID=40&md5=65bdadcd63fdff5b0bc047625dea3c77",Article,,Scopus,2-s2.0-84960907977
"Oettingen, G., Mayer, D., Portnow, S.","Pleasure Now, Pain Later: Positive Fantasies About the Future Predict Symptoms of Depression",2016,"Psychological Science","27","3",,"345","353",,7,10.1177/0956797615620783,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960924330&doi=10.1177%2f0956797615620783&partnerID=40&md5=7c711d36178725d3328bbb9b20cf0a02",Article,,Scopus,2-s2.0-84960924330
"Otto, A.R., Fleming, S.M., Glimcher, P.W.","Unexpected but Incidental Positive Outcomes Predict Real-World Gambling",2016,"Psychological Science","27","3",,"299","311",,3,10.1177/0956797615618366,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960882158&doi=10.1177%2f0956797615618366&partnerID=40&md5=0de3b2129af3a380c3f42cecc80306a2",Article,,Scopus,2-s2.0-84960882158
"Winczewski, L.A., Bowen, J.D., Collins, N.L.","Is Empathic Accuracy Enough to Facilitate Responsive Behavior in Dyadic Interaction? Distinguishing Ability From Motivation",2016,"Psychological Science","27","3",,"394","404",,12,10.1177/0956797615624491,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960865639&doi=10.1177%2f0956797615624491&partnerID=40&md5=d8206aa551d6918db959ebbc563bc38f",Article,,Scopus,2-s2.0-84960865639
[No author name available],"Retraction to Women’s Preference for Attractive Makeup Tracks Changes in Their Salivary Testosterone (Psychological Science, (2015), 26, (1958-1964), DOI 10.1177/0956797615609900)",2016,"Psychological Science","27","3",,"432","",,,10.1177/0956797616630941,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960896916&doi=10.1177%2f0956797616630941&partnerID=40&md5=f0ccf931472700011c4b6a21844c1bec",Erratum,,Scopus,2-s2.0-84960896916
"Bleidorn, W., Schönbrodt, F., Gebauer, J.E., Rentfrow, P.J., Potter, J., Gosling, S.D.","To Live Among Like-Minded Others: Exploring the Links Between Person-City Personality Fit and Self-Esteem",2016,"Psychological Science","27","3",,"419","427",,6,10.1177/0956797615627133,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960892722&doi=10.1177%2f0956797615627133&partnerID=40&md5=6e4fce61a81ee97d53cb472796970822",Article,,Scopus,2-s2.0-84960892722
[No author name available],"Corrigendum to A Person-by-Situation Approach to Emotion Regulation: Cognitive Reappraisal Can Either Help or Hurt, Depending on the Context (Psychological Science, (2013), 24, 2505-2514, DOI 10.1177/0956797613496434)",2016,"Psychological Science","27","3",,"428","431",,,10.1177/0956797615627417,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960882209&doi=10.1177%2f0956797615627417&partnerID=40&md5=3d5c54a49bf638a7a58bf4a070a598e9",Erratum,,Scopus,2-s2.0-84960882209
"Todd, A.R., Thiem, K.C., Neel, R.","Does Seeing Faces of Young Black Boys Facilitate the Identification of Threatening Stimuli?",2016,"Psychological Science","27","3",,"384","393",,14,10.1177/0956797615624492,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960933503&doi=10.1177%2f0956797615624492&partnerID=40&md5=55babacb45844403ea047d4a7363586a",Article,,Scopus,2-s2.0-84960933503
