Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Du, Y., McMillan, N., Madan, C.R., Spetch, M.L., Mou, W.","Cue integration in spatial search for jointly learned landmarks but not for separately learned landmarks",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1857","1871",,,10.1037/xlm0000416,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038114873&doi=10.1037%2fxlm0000416&partnerID=40&md5=467a9413076dfbee459d7d3d3120c10b",Article,,Scopus,2-s2.0-85038114873
"Trelle, A.N., Henson, R.N., Green, D.A.E., Simons, J.S.","Declines in representational quality and strategic retrieval processes contribute to age-related increases in false recognition",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1883","1897",,1,10.1037/xlm0000412,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021776185&doi=10.1037%2fxlm0000412&partnerID=40&md5=445b19c4d7aa2c0c1fd7a1a8c2f3203a",Article,Open Access,Scopus,2-s2.0-85021776185
"DeCaro, M.S., Van Stockum, C.A., Wieth, M.B.","The relationship between working memory and insight depends on moderators: Reply to Chuderski and Jastrzêbski (2017)",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"2005","2010",,,10.1037/xlm0000460,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038085764&doi=10.1037%2fxlm0000460&partnerID=40&md5=0057fb192eda1a823340778aec64618f",Note,,Scopus,2-s2.0-85038085764
"Swire, B., Ecker, U.K.H., Lewandowsky, S.","The role of familiarity in correcting inaccurate information",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1948","1961",,1,10.1037/xlm0000422,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038082411&doi=10.1037%2fxlm0000422&partnerID=40&md5=f9910ba32e3ce18cfbbaf907081cd11a",Article,,Scopus,2-s2.0-85038082411
"Chuderski, A., Jastrzebski, J.","Working memory facilitates insight instead of hindering it: Comment on DeCaro, Van Stockum, and Wieth (2016)",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1993","2004",,2,10.1037/xlm0000409,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038111385&doi=10.1037%2fxlm0000409&partnerID=40&md5=6f0cbac5bc4f8649b33dd34727724d49",Note,,Scopus,2-s2.0-85038111385
"Unsworth, N., Robison, M.K.","The importance of arousal for variation in working memory capacity and attention control: A latent variable pupillometry study",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1962","1987",,,10.1037/xlm0000421,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038072173&doi=10.1037%2fxlm0000421&partnerID=40&md5=ff1cec1479ed1a41de719da70db8c2c3",Article,,Scopus,2-s2.0-85038072173
"Sampaio, C., Wang, R.F.","The cause of category-based distortions in spatial memory: A distribution analysis",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1988","1992",,2,10.1037/xlm0000424,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038072458&doi=10.1037%2fxlm0000424&partnerID=40&md5=06cd4c77418bd2cbadeea850e04045ab",Article,,Scopus,2-s2.0-85038072458
"England, B.D., Ortegren, F.R., Serra, M.J.","Framing affects scale usage for judgments of learning, not confidence in memory",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1898","1908",,,10.1037/xlm0000420,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038127051&doi=10.1037%2fxlm0000420&partnerID=40&md5=0217180c76fa2107b3594905212460d1",Article,,Scopus,2-s2.0-85038127051
"Grenfell-Essam, R., Ward, G., Tan, L.","Common modality effects in immediate free recall and immediate serial recall",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1909","1933",,1,10.1037/xlm0000430,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038102368&doi=10.1037%2fxlm0000430&partnerID=40&md5=2344e4acada1f9a6196337f794a773f9",Article,Open Access,Scopus,2-s2.0-85038102368
"Voigt, K., Murawski, C., Bode, S.","Endogenous formation of preferences: Choices systematically change willingness-to-pay for goods",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","12",,"1872","1882",,1,10.1037/xlm0000415,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029825374&doi=10.1037%2fxlm0000415&partnerID=40&md5=164dc47cafda475e4c724e77ceccdd10",Article,,Scopus,2-s2.0-85029825374
"Schulz, E., Konstantinidis, E., Speekenbrink, M.","Putting Bandits Into Context: How Function Learning Supports Decision Making",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000463,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85033473467&doi=10.1037%2fxlm0000463&partnerID=40&md5=6ec6f74b1c65a035827815ba4b862569",Article in Press,,Scopus,2-s2.0-85033473467
"Weisberg, S.M., Badgio, D., Chatterjee, A.","Feel the Way With a Vibrotactile Compass: Does a Navigational Aid Aid Navigation?",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000472,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032893703&doi=10.1037%2fxlm0000472&partnerID=40&md5=2e945714222e5fe8054cf136deedadfc",Article in Press,,Scopus,2-s2.0-85032893703
"Plancher, G., Le´veˆque, Y., Fanuel, L., Piquandet, G., Tillmann, B.","Boosting Maintenance in Working Memory With Temporal Regularities",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000481,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032740414&doi=10.1037%2fxlm0000481&partnerID=40&md5=1eb5c467323b08717880b8f33a515580",Article in Press,,Scopus,2-s2.0-85032740414
"Revill, K.P., Namy, L.L., Nygaard, L.C.","Eye Movements Reveal Persistent Sensitivity to Sound Symbolism During Word Learning",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000476,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032722864&doi=10.1037%2fxlm0000476&partnerID=40&md5=ae188fbf9548ad364b0055cd210b2a1c",Article in Press,,Scopus,2-s2.0-85032722864
"Mulligan, N.W., Rawson, K.A., Peterson, D.J., Wissman, K.T.","The Replicability of the Negative Testing Effect: Differences Across Participant Populations",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000490,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032724384&doi=10.1037%2fxlm0000490&partnerID=40&md5=f6d9523afdca3029f1b904014df27254",Article in Press,,Scopus,2-s2.0-85032724384
"Tullis, J.G., Fiechter, J.L., Benjamin, A.S.","The Efficacy of Learners' Testing Choices",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000473,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032741518&doi=10.1037%2fxlm0000473&partnerID=40&md5=e3df666864bf2e011e9b584026019ebb",Article in Press,,Scopus,2-s2.0-85032741518
"Wammes, J.D., Meade, M.E., Fernandes, M.A.","Creating a Recollection-Based Memory Through Drawing",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000445,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032748627&doi=10.1037%2fxlm0000445&partnerID=40&md5=ad7d8fedb4784de0fa8dd32cf48968a3",Article in Press,,Scopus,2-s2.0-85032748627
"Middlebrooks, C.D., Castel, A.D.","Self-Regulated Learning of Important Information Under Sequential and Simultaneous Encoding Conditions",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000480,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032737687&doi=10.1037%2fxlm0000480&partnerID=40&md5=92ce31603340568e078e993af1d79674",Article in Press,,Scopus,2-s2.0-85032737687
"Marcet, A., Perea, M.","Can I Order a Burger at rnacdonalds.com? Visual Similarity Effects of Multi-Letter Combinations at the Early Stages of Word Recognition",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000477,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032750252&doi=10.1037%2fxlm0000477&partnerID=40&md5=40d6c8e99a5ca8cd7ac6bf31a7ffa40c",Article in Press,,Scopus,2-s2.0-85032750252
"Scaltritti, M., Longcamp, M., Alario, F.-X.","The Serial Order of Response Units in Word Production: The Case of Typing",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000494,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032734111&doi=10.1037%2fxlm0000494&partnerID=40&md5=17db39bb068a0920fe605838a529d137",Article in Press,,Scopus,2-s2.0-85032734111
"Strand, J.F., Brown, V.A., Brown, H.E., Berg, J.J.","Keep Listening: Grammatical Context Reduces but Does Not Eliminate Activation of Unexpected Words",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000488,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032746287&doi=10.1037%2fxlm0000488&partnerID=40&md5=91f8d7f1eef6f7f492c57a7574f521d9",Article in Press,,Scopus,2-s2.0-85032746287
"Wang, B., Theeuwes, J., Olivers, C.N.L.","When Shorter Delays Lead to Worse Memories: Task Disruption Makes Visual Working Memory Temporarily Vulnerable to Test Interference",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000468,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032750639&doi=10.1037%2fxlm0000468&partnerID=40&md5=533b4919f1c8e1e22d2a82d0de9efd69",Article in Press,,Scopus,2-s2.0-85032750639
"Wirth, R., Janczyk, M., Kunde, W.","Effect Monitoring in Dual-Task Performance",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000474,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032729484&doi=10.1037%2fxlm0000474&partnerID=40&md5=350d977bb4e4b5addc32eea814f56d2b",Article in Press,,Scopus,2-s2.0-85032729484
"Cochrane, B.A., Nwabuike, A.A., Thomson, D.R., Milliken, B.","An Imagery-Induced Reversal of Intertrial Priming in Visual Search",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000470,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032721035&doi=10.1037%2fxlm0000470&partnerID=40&md5=bfa3f7fb5a1991d30212ef946a6484f2",Article in Press,,Scopus,2-s2.0-85032721035
"Wang, L., Mou, W., Dixon, P.","Cue Interaction Between Buildings and Street Configurations During Reorientation in Familiar and Unfamiliar Outdoor Environments",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000478,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032745211&doi=10.1037%2fxlm0000478&partnerID=40&md5=4afe1d23bc1a334724f303a7f1622fa9",Article in Press,,Scopus,2-s2.0-85032745211
"Dias, P., Villameriel, S., Giezen, M.R., Costello, B., Carreiras, M.","Language switching across modalities: Evidence from bimodal bilinguals",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1828","1834",,,10.1037/xlm0000402,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032695247&doi=10.1037%2fxlm0000402&partnerID=40&md5=4471a73b940cc10c09b4b40575a619ec",Article,,Scopus,2-s2.0-85032695247
"Janczyk, M.","A common capacity limitation for response and item selection in working memory",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1690","1698",,1,10.1037/xlm0000408,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016722411&doi=10.1037%2fxlm0000408&partnerID=40&md5=934f9abbe8a4f3d9ee6b10e50110ac10",Article,,Scopus,2-s2.0-85016722411
"Frings, C., Rothermund, K.","How perception guides action: Figure-ground segmentation modulates integration of context features into S-R episodes",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1720","1729",,,10.1037/xlm0000403,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032674894&doi=10.1037%2fxlm0000403&partnerID=40&md5=cbb16905f759cf9cc7bcefc1a92446a0",Article,,Scopus,2-s2.0-85032674894
"Foster, J.L., Harrison, T.L., Hicks, K.L., Draheim, C., Redick, T.S., Engle, R.W.","Do the effects of working memory training depend on baseline ability level?",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1677","1689",,,10.1037/xlm0000426,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032666635&doi=10.1037%2fxlm0000426&partnerID=40&md5=ef22d297b51550544ccac4a21e42a60d",Article,,Scopus,2-s2.0-85032666635
"Carvalho, P.F., Goldstone, R.L.","The sequence of study changes what information is attended to, encoded, and remembered during category learning",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1699","1719",,,10.1037/xlm0000406,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032694009&doi=10.1037%2fxlm0000406&partnerID=40&md5=cec8297cca7ae3bbbd69ea9e8463bdac",Article,,Scopus,2-s2.0-85032694009
"Smalle, E.H.M., Muylle, M., Szmalec, A., Duyck, W.","The different time course of phonotactic constraint learning in children and adults: Evidence from speech errors",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1821","1827",,2,10.1037/xlm0000405,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016833649&doi=10.1037%2fxlm0000405&partnerID=40&md5=65194c0729dc54b29b31cea439d3023c",Article,,Scopus,2-s2.0-85016833649
"Schmidtke, D., Matsuki, K., Kuperman, V.","Surviving blind decomposition: A distributional analysis of the time-course of complex word recognition",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1793","1820",,1,10.1037/xlm0000411,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021702560&doi=10.1037%2fxlm0000411&partnerID=40&md5=c42eefef3f1882d0f05f3498077d6cee",Article,,Scopus,2-s2.0-85021702560
"Milin, P., Divjak, D., Baayen, R.H.","A learning perspective on individual differences in skilled reading: Exploring and exploiting orthographic and semantic discrimination cues",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1730","1751",,1,10.1037/xlm0000410,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016786782&doi=10.1037%2fxlm0000410&partnerID=40&md5=e598614f204866d8057391bd652cb636",Article,,Scopus,2-s2.0-85016786782
"Cho, K.W., Neely, J.H., Brennan, M.K., Vitrano, D., Crocco, S.","Does testing increase spontaneous mediation in learning semantically related paired associates?",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1768","1778",,,10.1037/xlm0000414,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017383513&doi=10.1037%2fxlm0000414&partnerID=40&md5=66a8422ead270d665ee3d332e35bd9b2",Article,,Scopus,2-s2.0-85017383513
"Schulze, C., van Ravenzwaaij, D., Newell, B.R.","Hold it! the influence of lingering rewards on choice diversification and persistence",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1752","1767",,1,10.1037/xlm0000407,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016811539&doi=10.1037%2fxlm0000407&partnerID=40&md5=8c3dbd6caa4e2c98d16f5028c4b7a937",Article,,Scopus,2-s2.0-85016811539
"Soro, J.C., Ferreira, M.B., Semin, G.R., Mata, A., Carneiro, P.","Ad hoc categories and false memories: Memory illusions for categories created on-the-spot",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1779","1792",,1,10.1037/xlm0000401,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016840062&doi=10.1037%2fxlm0000401&partnerID=40&md5=decf1ac86cc9ed539eea12a9831e67bd",Article,,Scopus,2-s2.0-85016840062
"Bassetti, B.","Orthography affects second language speech: Double letters and geminate production in english",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","11",,"1835","1842",,,10.1037/xlm0000417,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032709293&doi=10.1037%2fxlm0000417&partnerID=40&md5=8c19e62cf7be4ad2f00ad6802aabe7b3",Article,,Scopus,2-s2.0-85032709293
"Djalal, F.M., Hampton, J.A., Storms, G., Heyman, T.","Relationship Between Extensions and Intensions in Categorization: A Match Made in Heaven?",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000469,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032575491&doi=10.1037%2fxlm0000469&partnerID=40&md5=4f3d0c7fdaabbd088a6c87bbe63e4ef0",Article in Press,,Scopus,2-s2.0-85032575491
"Guest, D., Kent, C., Adelman, J.S.","The Relative Importance of Perceptual and Memory Sampling Processes in Determining the Time Course of Absolute Identification",2017,"Journal of Experimental Psychology: Learning Memory and Cognition",,,,"","",,,10.1037/xlm0000438,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030033454&doi=10.1037%2fxlm0000438&partnerID=40&md5=0f08caf274da24cf5a4e82232425006a",Article in Press,,Scopus,2-s2.0-85030033454
"Cohen, M.S., Rissman, J., Hovhannisyan, M., Castel, A.D., Knowlton, B.J.","Free recall test experience potentiates strategy-driven effects of value on memory",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","10",,"1581","1601",,2,10.1037/xlm0000395,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017368833&doi=10.1037%2fxlm0000395&partnerID=40&md5=fda4f1eb0cac5d216b68c36aa374d297",Article,,Scopus,2-s2.0-85017368833
"Strickland, L., Heathcote, A., Remington, R.W., Loft, S.","Accumulating evidence about what prospective memory costs actually reveal",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","10",,"1616","1629",,,10.1037/xlm0000400,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016716397&doi=10.1037%2fxlm0000400&partnerID=40&md5=fed866837d2ad23a43327b06a86dddda",Article,,Scopus,2-s2.0-85016716397
"Bañón, J.A., Miller, D., Rothman, J.","Morphological variability in second language learners: An examination of electrophysiological and production data",2017,"Journal of Experimental Psychology: Learning Memory and Cognition","43","10",,"1509","1536",,1,10.1037/xlm0000394,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031042471&doi=10.1037%2fxlm0000394&partnerID=40&md5=29a8e7e62aa15e6be495261def4aa6a8",Article,,Scopus,2-s2.0-85031042471
